running_id,participant_id,code,payoff,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,gattitude_AI,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback,twor_after_feedback
1517,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1517,0,e,1,10,13,AI,0,10,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0,0
1518,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1518,0,f,1,17,10,AI,0,17,0,1,D=H<AI,5,11,-7,1,0,7,0,0,1,0.7,0.411764706,0,0,0,0
1519,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1519,0,g,1,12,18,Human,1,18,1,1,D<AI<H,1,16,6,1,2,8,0,0,0,0.6,0.5,0,0,0,0
1520,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1520,0,h,1,10,9,Human,1,9,0,0,H<D=AI,6,15,-1,0,0,1,0,0,0,0.1,0.1,0,0,0,0
1521,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1521,1,1,0,8,4,Human,1,4,0,0,H<AI<D,7,5,-4,1,2,6,0,0,0,0.4,0.5,1,0,1,1
1522,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1522,1,2,0,15,9,Human,1,9,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0,1
1523,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1523,1,3,0,7,10,AI,0,7,1,0,AI<D=H,9,8,3,0,0,3,0,0,1,0.3,0.428571429,1,0,0,0
1524,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1524,1,4,0,14,24,Human,1,24,1,1,D<AI<H,1,15,10,0,4,14,0,0,0,1,0.714285714,1,0,0,0
1525,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1525,1,5,0,7,4,Human,1,4,0,0,H<AI<D,7,6,-3,0,3,6,0,0,0,0.3,0.428571429,1,0,0,0
1526,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1526,1,6,0,13,19,Human,1,19,1,1,D<AI<H,1,5,6,0,3,9,0,0,0,0.6,0.461538462,1,0,0,0
1527,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1527,1,7,0,6,14,Human,1,14,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0,0
1528,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1528,1,8,0,26,17,AI,0,26,0,1,D<H<AI,2,10,-9,1,7,16,0,0,1,0.9,0.346153846,1,0,0,0
1529,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1529,2,9,0,12,8,Human,1,8,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1,1
1530,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1530,2,10,0,18,26,Human,1,26,1,1,D<AI<H,1,10,8,0,8,16,0,0,0,0.8,0.444444444,0,0,0,1
1531,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1531,2,11,0,17,14,AI,0,17,0,0,D<H<AI,2,10,-3,1,4,7,0,0,1,0.3,0.176470588,0,0,0,0
1532,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1532,2,12,0,10,8,Human,1,8,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0,0
1533,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1533,2,13,0,14,17,Human,1,17,1,0,D<AI<H,1,10,3,0,4,7,0,0,0,0.3,0.214285714,0,0,0,0
1534,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1534,2,14,0,9,16,Human,1,16,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0,0
1535,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1535,2,15,0,14,11,Human,1,11,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0,0
1536,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1536,2,16,0,4,7,Human,1,7,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0,0
1537,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1537,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
1538,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1538,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
1539,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1539,3,19,0,8,12,Human,1,12,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
1540,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1540,3,20,0,14,7,AI,0,14,0,1,H<D<AI,8,9,-7,1,3,4,0,0,1,0.7,0.5,0,0,0,0
1541,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1541,3,21,0,12,21,Human,1,21,1,1,D<AI<H,1,10,9,0,2,11,0,0,0,0.9,0.75,0,0,0,0
1542,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1542,3,22,0,11,8,AI,0,11,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0,0
1543,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1543,3,23,0,24,17,AI,0,24,0,1,D<H<AI,2,14,-7,1,7,14,0,0,1,0.7,0.291666667,0,0,0,0
1544,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1544,3,24,0,16,3,AI,0,16,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0,0
1545,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1545,4,25,0,10,14,Human,1,14,1,0,D=AI<H,4,13,4,1,0,4,0,0,0,0.4,0.4,0,0,1,1
1546,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1546,4,26,0,10,3,AI,0,10,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0,1
1547,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1547,4,27,0,1,9,Human,1,9,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0,0
1548,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1548,4,28,0,14,13,AI,0,14,0,0,D<H<AI,2,20,-1,0,3,4,0,0,1,0.1,0.071428571,0,0,0,0
1549,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1549,4,29,0,12,9,AI,0,12,0,0,H<D<AI,8,10,-3,1,1,2,0,0,1,0.3,0.25,0,0,0,0
1550,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1550,4,30,0,14,16,Human,1,16,1,0,D<AI<H,1,10,2,0,4,6,0,0,0,0.2,0.142857143,0,0,0,0
1551,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1551,4,31,0,6,7,Human,1,7,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0,0
1552,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1552,4,32,0,26,20,AI,0,26,0,1,D<H<AI,2,10,-6,1,10,16,0,0,1,0.6,0.230769231,0,0,0,0
1553,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1553,5,33,0,10,12,Human,1,12,1,0,D=AI<H,4,19,2,1,0,2,0,0,0,0.2,0.2,0,0,1,1
1554,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1554,5,34,0,17,15,AI,0,17,0,0,D<H<AI,2,19,-2,0,5,7,0,0,1,0.2,0.117647059,0,0,0,1
1555,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1555,5,35,0,6,2,AI,0,6,0,0,H<AI<D,7,10,-4,0,4,4,0,1,0,0.4,0.666666667,0,0,0,0
1556,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1556,5,36,0,8,15,Human,1,15,1,1,AI<D<H,3,7,7,0,2,5,0,0,0,0.7,0.875,0,0,0,0
1557,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1557,5,37,0,12,23,Human,1,23,1,1,D<AI<H,1,13,11,0,2,13,0,0,0,1.1,0.916666667,0,0,0,0
1558,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1558,5,38,0,19,11,AI,0,19,0,1,D<H<AI,2,9,-8,1,1,9,0,0,1,0.8,0.421052632,0,0,0,0
1559,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1559,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
1560,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1560,5,40,0,13,24,Human,1,24,1,1,D<AI<H,1,20,11,1,3,14,0,0,0,1.1,0.846153846,0,0,0,0
1561,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1561,6,41,0,17,9,AI,0,17,0,1,H<D<AI,8,10,-8,1,1,7,0,0,1,0.8,0.470588235,0,1,1,1
1562,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1562,6,42,0,9,12,Human,1,12,1,0,AI<D<H,3,10,3,0,1,2,0,0,0,0.3,0.333333333,0,1,0,1
1563,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1563,6,43,0,3,6,Human,1,6,1,0,AI<H<D,10,10,3,1,4,4,0,1,1,0.3,1,0,1,0,0
1564,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1564,6,44,0,7,14,Human,1,14,1,1,AI<D<H,3,10,7,0,3,4,0,0,0,0.7,1,0,1,0,0
1565,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1565,6,45,0,20,14,AI,0,20,0,1,D<H<AI,2,22,-6,0,4,10,0,0,1,0.6,0.3,0,1,0,0
1566,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1566,6,46,0,10,6,AI,0,10,0,0,H<D=AI,6,11,-4,0,0,0,0,1,0,0.4,0.4,0,1,0,0
1567,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1567,6,47,0,6,12,Human,1,12,1,1,AI<D<H,3,7,6,0,2,2,0,1,1,0.6,1,0,1,0,0
1568,28,yq62c47x,1.2,2,1,1,1,0,1,2,1,1,0.6,I read the instructions,34,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,A few times,6.183333333,13.91666667,0.444311377,19,29,1568,6,48,0,12,4,AI,0,12,0,1,H<D<AI,8,1,-8,1,2,2,0,1,0,0.8,0.666666667,0,1,0,0
1569,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1569,0,a,1,11,17,AI,0,11,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0,0
1570,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1570,0,b,1,15,12,Human,1,12,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0,0
1571,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1571,0,c,1,9,11,Human,1,11,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0,0
1572,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1572,0,d,1,17,11,AI,0,17,0,1,D<H<AI,2,15,-6,0,1,7,0,0,1,0.6,0.352941176,0,0,0,0
1573,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1573,0,e,1,10,13,Human,1,13,1,0,D=AI<H,4,7,3,0,0,3,0,0,0,0.3,0.3,0,0,0,0
1574,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1574,0,f,1,17,10,Human,1,10,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0,0
1575,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1575,0,g,1,12,18,AI,0,12,1,1,D<AI<H,1,16,6,1,2,2,0,1,0,0.6,0.5,0,0,0,0
1576,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1576,0,h,1,10,9,AI,0,10,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0,0
1577,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1577,1,1,0,8,4,AI,0,8,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1,1
1578,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1578,1,2,0,15,9,Human,1,9,0,1,H<D<AI,8,11,-6,1,1,1,0,1,1,0.6,0.4,1,0,0,1
1579,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1579,1,3,0,7,10,Human,1,10,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0,0
1580,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1580,1,4,0,14,24,AI,0,14,1,1,D<AI<H,1,15,10,0,4,4,0,1,0,1,0.714285714,1,0,0,0
1581,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1581,1,5,0,7,4,AI,0,7,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0,0
1582,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1582,1,6,0,13,19,AI,0,13,1,1,D<AI<H,1,5,6,0,3,3,0,1,0,0.6,0.461538462,1,0,0,0
1583,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1583,1,7,0,6,14,Human,1,14,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0,0
1584,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1584,1,8,0,26,17,Human,1,17,0,1,D<H<AI,2,10,-9,1,7,7,0,1,1,0.9,0.346153846,1,0,0,0
1585,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1585,2,9,0,12,8,AI,0,12,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1,1
1586,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1586,2,10,0,18,26,AI,0,18,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0,1
1587,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1587,2,11,0,17,14,Human,1,14,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0,0
1588,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1588,2,12,0,10,8,AI,0,10,0,0,H<D=AI,6,4,-2,1,0,0,0,1,0,0.2,0.2,0,0,0,0
1589,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1589,2,13,0,14,17,AI,0,14,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0,0
1590,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1590,2,14,0,9,16,Human,1,16,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0,0
1591,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1591,2,15,0,14,11,Human,1,11,0,0,D<H<AI,2,13,-3,0,1,1,0,1,1,0.3,0.214285714,0,0,0,0
1592,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1592,2,16,0,4,7,Human,1,7,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0,0
1593,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1593,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
1594,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1594,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
1595,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1595,3,19,0,8,12,Human,1,12,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
1596,29,zfwrxhy0,2.8,0,0,0,0,0,-1,1,-1,1,0.4,I read the instructions,37,Male,High school,"Working (part-time, full-time, self-employed)",1,1,Several times,3.75,9.5,0.394736842,22,26,1596,3,20,0,14,7,Human,1,7,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0,0
